"AcanQuad_1","ArioFeli_2","ChaeFabe_1","ChilShoe_1","ChilShoe_2","GimnMicr_1","GimnMicr_2","HaemBona","OpsaBeta_1","OrthChry_2","PrioPunc_1","SphoSpen_1","SphoTest_1","SphoTest_2","SphoTest_3","SynoFoet_2","SynoFoet_3","UrobJama_1","Sdmt_A","Sdmt_B","Sdmt_C","Wtr_A","Wtr_B","Wtr_C"
26640.0195,4565.3235,0,0,0,0,0,2012.7198,0,2607.9326,0,2803.8343,4331.8886,5455.1493,27602.5185,0,0,0,9567.81,2707.4307,7025.0028,3564.9826,2654.0654,4485.2944
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2432.4191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5193.2777,4117.85315,10384.3908,6362.5122,25646.6136,3346.5893,0,13568.9082,8530.4299,14278.0655,9853.6572,15761.0187,7286.7969,4504.35,5785.5372,7392.2405,6056.0615,5898.7749,0,0,3843.141,0,2701.5968,2995.4599
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2343.9435,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415.0682,0,0,0,0,7434.1935
0,2061.4358,0,0,0,0,0,0,0,0,0,0,0,2379.9506,2131.8017,45796.4349,0,4466.2321,0,0,0,2687.553,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032.002,3457.7895,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2163.0286,0,0,0,0,0,0,0,0,0,0
5747.8527,2112.3522,7094.7659,0,0,6838.3252,2946.0266,3320.6992,4688.3314,6840.8783,0,4395.8191,0,5424.506,0,3974.3525,5342.4885,0,3162.4257,4941.1419,8566.4014,6959.0772,7869.932,4560.3764
19279.3017,12480.4002,22510.4619,9862.1792,21076.7103,10326.9029,19075.3246,11582.3492,18480.5753,17065.162,23825.3127,23477.5891,21443.6139,10551.5279,11103.9234,14480.6588,21247.2172,15588.9846,3160.3075,8591.8549,12716.4403,2812.3557,9642.9034,11372.5885
0,0,0,0,0,0,0,0,0,3424.1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8679.5544,8779.2067,14671.186,4693.028,3185.2892,6644.5318,12484.6369,6759.0454,14985.1479,14071.54,5619.1928,24575.2975,8830.0278,10205.5297,7711.3445,8879.3196,11705.3407,3989.504,5088.4613,6615.2646,7932.6691,4178.5607,4819.8211,5981.2753
0,9383.92445,19559.4785,14056.9485,20967.8191,9650.3065,0,19832.46105,0,17764.5461,17811.84095,23899.03225,15980.4312,8713.1539,0,12966.86705,15145.20375,12276.32905,0,4576.0781,8882.23385,3165.2897,6136.564,7582.82085
3111.3905,0,3235.8216,0,0,0,0,0,0,0,0,0,0,2452.6828,0,0,4668.8218,0,0,0,2044.7772,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770.4206,8924.1521,0,4502.6675,0,3563.635,0,2707.5213,0,0,0,8308.4353,3097.9261,4881.5377,4824.6857,14981.4065,2598.1852,4037.5389,2204.4637,0,5228.115,5940.8025,0,4488.2427
0,2956.7888,0,0,0,0,0,4651.6596,0,0,0,0,5820.0885,3683.2513,0,2613.3987,0,0,0,2425.4746,0,0,0,0
72895.2426,65830.1835,17616.0162,82593.3894,63461.2061,41178.3299,45302.9559,44403.727,37593.7551,21994.8222,42402.9467,20292.6486,35551.8594,23092.9163,89983.2771,46286.5205,48561.8684,60946.8317,22596.0575,25445.3794,22592.6027,11339.7195,20769.0535,24668.1759
0,2776.8826,0,0,0,0,0,0,0,5781.5715,0,0,0,0,0,0,0,0,17888.7387,6779.5076,3983.7063,4909.6012,4712.5004,3589.145
0,4360.3573,0,0,0,0,0,0,0,0,0,0,0,12431.8999,0,0,4646.8158,0,0,3002.0244,0,0,2590.4402,0
10015.1957,6395.1403,18493.7234,2113.3701,0,2180.4303,5643.9018,0,6644.1469,8788.209,3658.7403,13364.6992,4348.9921,9019.5994,4578.6007,3314.7218,6967.627,3005.3866,11461.4126,8849.1275,6076.8617,4246.1552,8238.6633,7177.8028
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3501.9705,0,4843.4952,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2898.5279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6272.855,6176.4075,0,2882.7827,0,3760.7898,2533.7788,3722.8014,0,0,0,6057.0093,0,4382.7135,4122.9503,6999.1956,2625.8158,3617.9976,7221.6244,3558.5482,4318.2557,2619.8673,3293.6785,3684.1906
0,3888.051,0,0,0,0,0,0,0,4060.9633,0,3126.4961,2743.2143,4217.5052,0,0,0,0,7403.4329,9067.6529,6345.7134,3820.6934,2101.8181,3370.9199
3213.1532,4239.15925,12155.6498,0,0,3260.6631,0,2890.8178,0,3524.7169,0,0,2673.0075,6147.39285,3639.3595,3406.8288,0,5699.07795,3424.3875,3972.2886,4332.6859,3052.7048,0,3253.7183
10014.8345,11528.2479,0,0,0,3082.3003,0,0,0,7657.8712,0,0,0,6574.7205,5664.1062,5203.3548,4814.2625,0,2467.8843,0,2174.4767,3839.9148,5096.3133,5658.5726
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2677.4011,0,0,2519.5347,0,0,5344.8753,3620.2528,0,2779.8638,3800.2198,0,0,0,0,0,0,3749.8943,0,0,0,0,0,0
0,0,0,0,0,0,6151.1695,0,0,0,0,0,0,15949.8389,0,13779.6696,0,0,4539.5985,2298.6285,38229.0092,3026.7604,6092.9747,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18604.9695,9588.6465,22482.1248,17961.9808,25290.9961,20348.1652,14625.096,26887.9249,18693.8365,11788.7397,20939.3664,22293.333,22100.078,10138.5724,18649.4103,12530.0341,20693.2081,13858.1338,2519.5812,17654.5468,19826.9098,20471.2649,11481.2117,13121.2997
0,0,0,0,0,0,0,0,0,6203.4758,0,0,0,0,0,0,0,0,7918.2241,6102.9496,9855.8595,3678.8798,3324.7539,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4224.6068,0,0,0,0,0,3607.3993,0,2496.6647,0,2617.0016
12620.591,8212.0669,0,8893.4588,4893.5343,0,0,0,0,0,0,0,0,0,5457.6248,0,5037.7917,8053.9505,3701.5566,8638.0814,3413.107,2513.4019,2899.1323,12510.9242
0,0,0,0,0,0,0,0,0,9173.0967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4077.3857,0,0,0,0,4988.1696,0,0,0,0,0,0,0,4285.4746,2366.8554,0,5633.1076,0,3723.8048,4593.7312,2261.3434,0
10093.9928,7516.2015,16455.7599,5450.3848,6087.7252,5156.9966,7092.5835,5739.4814,9624.4424,9024.6378,2584.3952,6523.2153,6044.8872,5703.6249,7169.809,0,12385.1452,2111.4592,0,3977.5454,6366.9741,10603.7878,8715.6648,3877.7797
0,0,0,0,0,0,0,0,0,5135.5033,0,0,0,0,0,0,0,5764.3702,0,0,0,0,2603.3851,0
22926.678,17657.5809,0,28925.5305,16612.8239,10351.9836,17303.074,0,9721.2408,0,0,11314.7188,13132.7564,6317.1143,19706.5116,8082.8325,15583.8558,20834.9034,7116.6718,17260.2027,13927.6339,5444.7075,7016.7771,9670.6005
6934.419,6108.0708,9150.9328,8376.5503,6875.4508,7909.7576,11362.821,8914.2403,7232.4834,6776.3295,11266.5594,8031.872,10552.4533,6068.6386,7140.3846,6328.8799,8222.3175,7812.1815,0,4434.0912,7099.321,0,5074.7967,4539.9381
77024.0905,64582.7377,20031.8758,83676.0509,66159.2662,45245.6839,58240.6988,53407.9305,46825.6427,27206.0475,51586.8537,21482.7953,39892.8619,25214.4283,97567.3398,52483.9441,56927.1633,62994.3938,20125.0358,25843.1218,27412.8238,11746.2757,23623.9531,29534.1273
0,3204.2634,0,0,0,0,0,0,0,0,0,0,0,4419.4958,0,0,0,0,5018.1799,4675.7072,0,0,2401.2139,0
2270.6263,0,0,0,0,2082.9334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6310.2247,9540.1793,7740.5925,3634.5446,7549.4483,4512.5821,5235.5408,4514.2111,5041.539,15983.4235,4276.4238,0,2682.7979,4879.0665,5159.4847,2570.716,7338.9986,3916.7541,7521.5146,9593.7434,3137.943,4230.3795,6115.9908,4650.5997
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7455.8947,3004.4996,7111.6813,0,0,0,0,5759.359,4489.2999,4219.0261,0,0,0,4823.4768,14549.137,0,3798.9898,0,2784.6004,5308.7847,5664.7282,4646.585,4948.7833,3842.1376
0,2246.7686,4540.3398,0,0,0,0,0,0,0,0,4546.5701,19370.687,7291.2211,0,2129.0125,0,0,11479.3977,13943.316,3421.7851,7363.4228,3317.7816,12865.1964
0,0,0,0,0,0,0,0,0,0,0,0,0,4486.6872,0,0,0,0,7964.4056,0,0,5739.8718,7615.8561,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5808.358,4791.9881,0,0,0,5445.7568,0,0,4573.4904,9460.1206,0,0,0,2916.3983,0,5763.9757,0,0,0,2335.54,10760.019,3471.64365,4258.165,3968.7027
9106.6393,9076.9493,22377.0631,15275.2424,43867.0429,7145.2957,11361.3359,22025.5451,16058.7799,25339.2493,19461.7711,26310.9418,15892.7868,7514.9585,7219.2208,13018.0817,13790.08,11691.5142,0,2665.1032,8326.1904,0,4580.8892,6806.278
5461.6636,4775.9725,9932.5326,6770.675,11389.2731,4549.5198,9037.1253,9805.7424,6831.556,10405.3753,8872.5964,12147.2555,6485.582,4091.9147,5483.7335,5510.6658,6019.6654,5679.3458,0,2948.5157,3841.3823,0,2846.5528,3183.0775
0,0,2848.5212,0,0,0,4181.2532,2444.0862,0,2059.0288,2907.065,0,0,2441.2371,0,0,0,2581.1614,0,5562.7196,0,0,0,2109.5297
2971.4508,0,0,2637.6053,0,2672.4585,4420.1775,3750.8661,0,2153.2933,0,0,0,0,2312.1744,0,0,2350.6371,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6991.8095,0,0,0,0,0,0,10173.8601,0,0,2142.895,0,0,0,0,0
0,0,3077.4687,0,0,0,0,0,0,0,0,0,0,0,0,0,3439.8323,0,0,0,0,0,2021.1746,0
7312.1096,4382.2198,5967.0058,0,6506.1088,5985.453,8462.9614,8522.61,4742.1103,5241.4016,8385.4969,5121.9481,6546.4803,3375.4401,5458.3668,3998.2327,5438.6415,6689.208,0,3445.6292,4021.9724,0,2816.702,3661.9408
6735.5249,11790.9218,0,11958.5426,10942.822,3657.6783,7001.5452,74047.0141,0,18803.2038,4645.9211,0,6101.5751,3738.6849,15126.4502,17601.4604,5708.7076,77849.5175,14908.1415,10867.8177,100478.4934,8842.6549,5534.1301,7571.4773
0,2707.3933,5443.5752,0,0,2911.9254,2621.6255,0,3129.3305,0,0,5786.7039,4119.8308,4601.6124,0,3300.8128,3384.1193,2116.2262,0,2826.1451,3190.498,2741.9331,0,0
13738.4798,3426.778,15700.2471,4666.2818,0,8021.4201,3007.7089,5732.4748,7252.2764,5157.338,0,8099.174,4238.2794,6837.2432,5043.8736,2805.4422,14482.3656,0,2986.2924,2996.6386,9487.1894,5154.5118,11420.4354,7054.7482
0,41100.2778,0,0,3417.7145,3062.3725,0,0,0,0,0,0,3142.338,3910.8386,2761.286,0,0,0,9004.5792,0,5875.9767,2896.84175,6578.01065,2545.9173
3602.401,0,0,2930.6503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2797.1897,0,0,0,0,3257.0469,3839.5586,13706.2077,2267.0386,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3065.7736,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13601.0853,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2284.1065,8665.7714,2773.1711,0,0,0,0,0,3415.5093,0,7713.0329,3358.234,3679.1413,0,0,6653.3025,0,0,2265.6313,0,2740.2068,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2933.0568,0,0,0,0,0
4256.6143,3779.9272,2279.8536,2310.61325,0,3503.6113,3188.1424,4345.5182,3019.2939,9578.6762,0,0,0,2975.81615,3291.4366,2760.0421,0,5775.7145,0,0,0,2195.5002,0,4838.4672
3671.1493,3487.299,8667.8354,5141.1101,0,3064.2255,0,0,3569.8866,5270.8272,0,4186.2288,4579.9035,3394.0914,0,0,6022.9704,0,0,4691.0149,0,3082.6984,0,3085.4334
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7706.3075,0,12745.0814,0,0,0,0,0,5536.0699,3648.0317,0,0,5887.7843,3716.9901,4271.974,0,12981.4419,0,0,0,5075.883,4930.0437,6795.9507,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5694.7415,0,0,0,0,0,0,0,0
0,0,23773.1572,0,0,0,0,0,0,0,0,0,0,3154.1479,0,0,0,0,5556.1517,2209.9683,4772.2511,3005.1178,0,0
0,0,0,0,0,8985.3824,0,0,0,0,0,14200.1976,0,2279.8268,0,0,0,0,0,0,0,2042.2338,0,2760.5528
0,0,4789.5703,0,0,0,0,0,2399.083,0,0,0,2574.7991,2111.471,0,0,3556.2259,0,2083.8242,5703.7356,4296.2727,2344.7035,5756.381,2075.0744
0,0,3232.7799,0,0,0,0,0,0,0,0,0,0,2474.5597,0,0,3166.9333,0,0,0,3405.5229,0,2724.0506,0
0,0,11091.3612,0,0,0,0,0,3858.5681,0,0,0,0,2781.5125,0,0,8144.9681,0,0,2685.9787,6180.48,5152.5959,7069.3191,4555.4917
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8929.049,0,0,0,3596.3092,0,2598.5616,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3465.6226,0,0,0,0,0,2210.8476,0,0,0,0,0,0,0,2196.2268,0,2733.9027,3152.5223,3213.8157,2529.1075,3285.0069,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2238.4402,0,0,0,0,0,0,0,2537.4655,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4007.2158,0,0,2181.5743,0,0,0,0,0,0,0,0
2340.1819,2435.8592,0,0,0,4040.2048,0,0,0,0,0,0,0,2971.7452,0,0,0,0,12565.7927,2769.9814,5210.2774,2507.3596,0,3124.4111
0,0,2098.8123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2358.895,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8164.0346,2765.66,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2208.7479
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3102.4228,3314.7016,0,0,0,4309.4758,0,0,2891.3476,3565.043,3297.5133,2887.099,0,0,3374.0401,3102.6025,0,0,0,0,2346.3603,0
0,0,0,0,8656.3581,2468.4518,114320.5251,0,6617.1014,12225.4506,0,4737.4853,0,2361.0912,0,6209.6976,0,0,0,3097.4358,0,2007.5383,2613.2563,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2716.2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2864.8319,0,0,0,50978.7437,0,0,0,0,0,0
0,0,0,0,0,6570.7857,0,0,0,0,0,0,0,6999.0957,48644.1684,0,0,0,3402.186,31540.0304,10581.6743,5535.9727,0,6135.9368
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2587.9266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4504.8951,0,0,0,0,0,0,3497.6794,0,0,0,0,0,0,2857.4741,0,0,2441.6623,0,2088.4874,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10112.4151,0,2531.6759,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5515.9867,12344.9272,3793.6261,0,0,0,6169.0865,0,7004.7722,13047.7487,0,0,0,0,4700.8896,4451.3466,6375.9696,0,2381.1165,2547.9363,15393.9815,4307.7566,17258.5554,5538.1041
8050.7924,7042.2024,0,3877.2353,0,3794.8648,0,3257.6202,0,11565.0023,0,2990.9485,3827.4631,6247.9979,4169.1159,18440.1121,4203.083,2714.9682,4687.895,14517.7721,0,4129.1001,5030.214,3298.6863
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3979.9735,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2588.8866,0,0,0,4221.6727,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15470.146,7570.1914,2234.1355,14724.3426,6452.3683,3708.5784,4409.5916,0,2671.1907,0,4143.3593,0,0,2037.4901,9853.4877,0,6686.9684,11701.0979,0,0,0,0,0,2835.7014
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2734.5056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7405.7905,0,0,0,0,0,0,0,0,0,0,0,15062.7507,0,3109.878,0,0
3917.9292,6884.975,7415.4135,4515.7223,0,2117.6732,0,3695.3459,2867.7435,3647.4006,0,3775.3244,0,4069.51755,0,0,3684.4026,3233.4693,2946.02595,2560.1415,0,2377.76735,2154.3851,2565.66845
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399.3802,0,3048.7819,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2528.5124,0,2153.573,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2061.7862,0,0,0,0,3578.7189,4993.14105,0,0,2066.1196,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11708.5065,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2288.3938,0,0,0,3079.387,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2984.2331,2037.4182,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6677.436,4531.5219,0,0,0
0,0,0,0,0,0,0,0,0,5786.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10025.3034,0,0,4438.6329,0,0,3104.9656,2349.1915,0,4131.4865,0,3518.3378,2563.8128,0,6701.0301,0,0,0,5238.9024,2843.1564,2790.6371,0
0,0,0,16902.5649,0,0,0,40779.2473,0,0,0,0,0,0,0,32918.6523,0,0,2610.1058,5445.3251,0,2529.7601,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4053.6591,0,2282.0495,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20268.736,3868.0698,0,0
0,0,2809.3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070.4953,2118.3648,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2208.9675,0,0,0,0,0,4517.5326,5895.0155,3491.5073,9148.0463,5398.8963
0,2359.0344,0,0,0,0,0,0,0,0,0,0,6573.6195,16307.9071,0,0,0,0,0,0,3240.6349,3669.9743,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2406.4838,0,0,0,0,3159.8279,2241.9642,20642.5564,0,0,0
4057.8477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2424.4005,0,4386.3401,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,9144.7737,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2662.0998,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2208.3446,0,0,0,0,0,2477.1695,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16738.6536,6859.6389,0,7781.8236,6947.5909,5320.0025,0,0,0,0,0,0,0,0,4970.44,0,0,12774.3589,9202.0547,7601.2841,3620.6105,9581.1972,3083.2355,4848.5864
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2387.4113,0,0,2862.5252,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3888.0586,0,0,0,0,0,0,0,3027.0747,0,7198.4699,0,0,21436.3435,9482.5387,11256.9911,8661.9773,7781.1666,3736.623
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15547.14,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5021.6123
0,0,0,0,6739.2003,0,100116.6196,0,5451.2612,7407.4716,0,3733.1365,0,0,0,5041.4091,0,0,0,0,0,2091.8559,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4104.4825,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12396.2289,0,0,2186.019,2811.778,3328.0957,0,2274.4009,3498.0805
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6869.7575,7065.393,7705.1245,0,2462.7899,3488.74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3203.2484,0,3055.8004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2331.318,4265.6003,0,2329.7137,0,0
2926.7516,5502.5246,4011.6329,0,0,3037.0148,0,0,0,2012.7325,0,8038.6235,121222.6029,4566.729,0,0,2526.7683,2583.3041,4092.0313,0,2268.4225,7035.3315,2753.8515,3399.0705
39478.6744,32444.4902,21523.8755,25455.8658,15805.0483,20068.49165,14009.25225,21471.962,24702.3126,53161.2911,9836.3867,9861.3091,7100.1452,0,22464.5746,10794.2737,29396.7219,15320.3247,11287.2777,10660.0789,11185.8134,0,20154.9179,22795.5481
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131.9439,0
6569.8152,6801.379,4343.7022,5493.5012,0,5474.7159,3248.9715,5244.9218,6392.7319,13417.2327,0,0,0,7341.7903,3365.1717,3230.7496,5164.4699,6421.9765,2789.5563,3671.1334,2064.923,3269.1867,4560.7096,3825.8595
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2063.6237,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2223.5008,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2211.0863,0,0,0,61061.2287,2069.382,0,0,0,0,2768.5338,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3994.7564,0,0,0,0,3840.4543,0,2096.0132,0,0,0
0,0,0,0,0,0,0,0,0,0,29018.2587,0,0,0,0,7684.7444,0,0,0,0,0,2882.4204,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9586.0009,0,0,0,0,0,0,4871.3898,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507.6974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4239.2783,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4482.2437,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3296.9441,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.1542,4976.7182,3935.0141,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
